model	objective	reaction	status	value
./model.xml	obj	R_Ftex	optimal	0.8769972144269725
./model.xml	obj	R_Ftpp	optimal	0.8769972144269707
./model.xml	obj	R_G1PACT	optimal	1.2471736521638116e-15
./model.xml	obj	R_G1PP	optimal	0.8769972144269712
./model.xml	obj	R_G1PPpp	optimal	0.8769972144269661
./model.xml	obj	R_G1PTT	optimal	0.8769972144269661
./model.xml	obj	R_G1Ptex	optimal	0.876997214426964
./model.xml	obj	R_G1SAT	optimal	2.7829694059506057e-16
./model.xml	obj	R_G2PP	optimal	0.8769972144269712
./model.xml	obj	R_G2PPpp	optimal	0.8769972144269671
./model.xml	obj	R_G3PAT120	optimal	0.876997214426968
./model.xml	obj	R_G3PAT140	optimal	0.8769972144269628
./model.xml	obj	R_G3PAT141	optimal	0.8769972144269638
./model.xml	obj	R_G3PAT160	optimal	0.8769972144269632
./model.xml	obj	R_G3PAT161	optimal	0.8769972144269734
./model.xml	obj	R_G3PAT180	optimal	0.876997214426955
./model.xml	obj	R_G3PAT181	optimal	0.8769972144269734
./model.xml	obj	R_G3PCabcpp	optimal	0.8769972144269679
./model.xml	obj	R_G3PCtex	optimal	0.8769972144269741
./model.xml	obj	R_G3PD2	optimal	0.876653361391314
./model.xml	obj	R_G3PD5	optimal	0.8769972144269721
./model.xml	obj	R_G3PD6	optimal	0.876997214426968
./model.xml	obj	R_G3PD7	optimal	0.8769972144269644
./model.xml	obj	R_G3PEabcpp	optimal	0.8769972144269661
./model.xml	obj	R_G3PEtex	optimal	0.876997214426969
./model.xml	obj	R_G3PGabcpp	optimal	0.8769972144269736
./model.xml	obj	R_G3PGtex	optimal	0.8769972144269671
./model.xml	obj	R_G3PIabcpp	optimal	0.8769972144269661
./model.xml	obj	R_G3PItex	optimal	0.8769972144269661
./model.xml	obj	R_G3PSabcpp	optimal	0.8769972144269659
./model.xml	obj	R_G3PStex	optimal	0.8769972144269661
./model.xml	obj	R_G3PT	optimal	0.8769972144269712
./model.xml	obj	R_G5SADs	optimal	0.0
./model.xml	obj	R_G5SD	optimal	3.8992309223291364e-17
./model.xml	obj	R_G6PDA	optimal	0.8769972144269635
./model.xml	obj	R_G6PDH2r	optimal	0.8733978405117998
./model.xml	obj	R_G6PP	optimal	0.8769972144269661
./model.xml	obj	R_G6Pt6_2pp	optimal	0.8769972144269738
./model.xml	obj	R_G6Ptex	optimal	0.8769972144269692
./model.xml	obj	R_GAL1PPpp	optimal	0.8769972144269695
./model.xml	obj	R_GAL1Ptex	optimal	0.8769972144269645
./model.xml	obj	R_GALBDtex	optimal	0.876997214426969
./model.xml	obj	R_GALCTD	optimal	0.8769972144269734
./model.xml	obj	R_GALCTLO	optimal	0.8769972144269738
./model.xml	obj	R_GALCTND	optimal	0.8769972144237536
./model.xml	obj	R_GALCTNLt2pp	optimal	0.8769972144269678
./model.xml	obj	R_GALCTNLtex	optimal	0.876997214426971
./model.xml	obj	R_GALCTNt2pp	optimal	0.8769972144269716
./model.xml	obj	R_GALCTNtex	optimal	0.8769972144269681
./model.xml	obj	R_GALCTt2rpp	optimal	0.8769972144269637
./model.xml	obj	R_GALCTtex	optimal	0.8769972144269704
./model.xml	obj	R_GALKr	optimal	0.8769972144269682
./model.xml	obj	R_GALM2pp	optimal	0.876997214426974
./model.xml	obj	R_GALS3	optimal	0.8769972144269634
./model.xml	obj	R_GALT1	optimal	0.876997214426974
./model.xml	obj	R_GALTptspp	optimal	0.8769972144269635
./model.xml	obj	R_GALTtex	optimal	0.876997214426971
./model.xml	obj	R_GALURt2rpp	optimal	0.876997214426968
./model.xml	obj	R_GALURtex	optimal	0.8769972144269694
./model.xml	obj	R_GALUi	optimal	0.8769972144269725
./model.xml	obj	R_GALabcpp	optimal	0.8769972144269653
./model.xml	obj	R_GALt2pp	optimal	0.8769972144269734
./model.xml	obj	R_GALtex	optimal	0.8769972144269672
./model.xml	obj	R_GAM6Pt6_2pp	optimal	0.8769972144269694
./model.xml	obj	R_GAMAN6Ptex	optimal	0.8769972144269713
./model.xml	obj	R_GAMptspp	optimal	0.8769972144269713
./model.xml	obj	R_GAMtex	optimal	0.876997214426964
./model.xml	obj	R_GAPD	optimal	0.759442815243886
./model.xml	obj	R_GAPP	optimal	0.8769972144237536
./model.xml	obj	R_GARFT	optimal	0.8757526175722464
./model.xml	obj	R_GART	optimal	0.8769972144269711
./model.xml	obj	R_GBBTNtex	optimal	0.8769972144269692
./model.xml	obj	R_GCALDD	optimal	0.8769972144269695
./model.xml	obj	R_GDMANE	optimal	0.8769972144269661
./model.xml	obj	R_GDPDPK	optimal	0.8769972144269692
./model.xml	obj	R_GDPMNH	optimal	0.8769972144269548
./model.xml	obj	R_GDPMNP	optimal	0.8769972144269675
./model.xml	obj	R_GDPTPDP	optimal	0.876997214426968
./model.xml	obj	R_GDPtex	optimal	0.8769972144269682
./model.xml	obj	R_GF6PTA	optimal	-3.781080747371769e-12
./model.xml	obj	R_GGGABADr	optimal	0.876997214426975
./model.xml	obj	R_GGGABAH	optimal	0.8769972144269675
./model.xml	obj	R_GGPTRCO	optimal	0.8769972144269653
./model.xml	obj	R_GGPTRCS	optimal	0.8769972144269673
./model.xml	obj	R_GHBDHx	optimal	0.8769972144269703
./model.xml	obj	R_GHMT2r	optimal	0.8656368615611952
./model.xml	obj	R_GK1	optimal	-4.8048502244222215e-17
./model.xml	obj	R_GLBRAN2	optimal	0.8769972144269712
./model.xml	obj	R_GLCATr	optimal	0.876997214426964
./model.xml	obj	R_GLCDpp	optimal	0.8769972144269736
./model.xml	obj	R_GLCNt2rpp	optimal	0.8769972144269751
./model.xml	obj	R_GLCNtex	optimal	0.8769972144269679
./model.xml	obj	R_GLCP	optimal	0.8769972144267381
./model.xml	obj	R_GLCP2	optimal	0.8769972144269758
./model.xml	obj	R_GLCRAL	optimal	0.8769972144269695
./model.xml	obj	R_GLCRD	optimal	0.8769972144269713
./model.xml	obj	R_GLCRt2rpp	optimal	0.8769972144269733
./model.xml	obj	R_GLCRtex	optimal	0.876997214426955
./model.xml	obj	R_GLCS1	optimal	0.8769972144269703
./model.xml	obj	R_GLCTR1	optimal	0.8769972144269753
./model.xml	obj	R_GLCTR2	optimal	0.8769972144269644
./model.xml	obj	R_GLCTR3	optimal	0.8769972144269675
./model.xml	obj	R_GLCUR1Ptex	optimal	0.8769972144269736
./model.xml	obj	R_GLCURt2rpp	optimal	0.8769972144269738
./model.xml	obj	R_GLCURtex	optimal	0.8769972144269634
./model.xml	obj	R_GLCabcpp	optimal	0.8769972144269736
./model.xml	obj	R_GLCptspp	optimal	0.8675930236572508
./model.xml	obj	R_GLCt2pp	optimal	0.8769972144269735
./model.xml	obj	R_GLCtex_copy1	optimal	0.876997214426971
./model.xml	obj	R_GLCtex_copy2	optimal	0.8769972144269753
./model.xml	obj	R_GLDBRAN2	optimal	0.8769972144269679
./model.xml	obj	R_GLGC	optimal	0.876997214426975
./model.xml	obj	R_GLNS	optimal	6.461894833126533e-16
./model.xml	obj	R_GLNabcpp	optimal	0.8769972144269675
./model.xml	obj	R_GLNtex	optimal	0.8769972144269758
./model.xml	obj	R_GLTPD	optimal	0.8769972144269716
./model.xml	obj	R_GLU5K	optimal	0.0
./model.xml	obj	R_GLUABUTt7pp	optimal	0.8769972144269661
./model.xml	obj	R_GLUCYS	optimal	0.8769972144269764
./model.xml	obj	R_GLUDC	optimal	0.8769972144269702
./model.xml	obj	R_GLUDy	optimal	0.8497076910918996
./model.xml	obj	R_GLUN	optimal	0.876997214426966
./model.xml	obj	R_GLUNpp	optimal	0.8769972144269634
./model.xml	obj	R_GLUPRT	optimal	1.8437172314422762e-14
./model.xml	obj	R_GLUR	optimal	-8.796743955449271e-17
./model.xml	obj	R_GLUSy	optimal	0.876997214426975
./model.xml	obj	R_GLUTRR	optimal	1.4534352512286086e-16
./model.xml	obj	R_GLUTRS	optimal	0.0
./model.xml	obj	R_GLUabcpp	optimal	0.876997214426967
./model.xml	obj	R_GLUt2rpp	optimal	0.876997214426971
./model.xml	obj	R_GLUt4pp	optimal	0.8769972144269716
./model.xml	obj	R_GLUtex	optimal	0.8769972144269691
./model.xml	obj	R_GLXCL	optimal	0.8769972144269716
./model.xml	obj	R_GLYALDtex	optimal	0.8769972144269659
./model.xml	obj	R_GLYALDtpp	optimal	0.876997214426968
./model.xml	obj	R_GLYAT	optimal	0.8769972144269695
./model.xml	obj	R_GLYBabcpp	optimal	0.8769972144269673
./model.xml	obj	R_GLYBt2pp	optimal	0.8769972144269719
./model.xml	obj	R_GLYBt3pp	optimal	0.8769972144269728
./model.xml	obj	R_GLYBtex	optimal	0.8769972144269753
./model.xml	obj	R_GLYC2Pabcpp	optimal	0.876997214426955
./model.xml	obj	R_GLYC2Ptex	optimal	0.8769972144269573
./model.xml	obj	R_GLYC3Pabcpp	optimal	0.8769972144269738
./model.xml	obj	R_GLYC3Pt6pp	optimal	0.8769972144269738
./model.xml	obj	R_GLYC3Ptex	optimal	0.876997214426967
./model.xml	obj	R_GLYCAt2rpp	optimal	0.8769972144269695
./model.xml	obj	R_GLYCAtex	optimal	0.876997214426971
./model.xml	obj	R_GLYCDx	optimal	0.8769972144269699
./model.xml	obj	R_GLYCK	optimal	0.8769972144269548
./model.xml	obj	R_GLYCK2	optimal	0.8769972144269638
./model.xml	obj	R_GLYCL	optimal	0.8768631103828183
./model.xml	obj	R_GLYCLTDx	optimal	0.8769972144269735
./model.xml	obj	R_GLYCLTDy	optimal	0.8769972144269733
./model.xml	obj	R_GLYCLTt2rpp	optimal	0.8769972144269661
./model.xml	obj	R_GLYCLTt4pp	optimal	0.8769972144269648
./model.xml	obj	R_GLYCLTtex	optimal	0.8769972144269713
./model.xml	obj	R_GLYCTO2	optimal	0.8769972144269721
./model.xml	obj	R_GLYCTO3	optimal	0.876997214426966
./model.xml	obj	R_GLYCTO4	optimal	0.876997214426969
./model.xml	obj	R_GLYCtex	optimal	0.8769972144269642
./model.xml	obj	R_GLYCtpp	optimal	0.8769972144269722
./model.xml	obj	R_GLYK	optimal	0.876997214426969
./model.xml	obj	R_GLYOX	optimal	0.8769972144269689
./model.xml	obj	R_GLYOX3	optimal	0.8769972144269653
./model.xml	obj	R_GLYt2pp	optimal	0.8769972144269675
./model.xml	obj	R_GLYt4pp	optimal	0.8769972144269759
./model.xml	obj	R_GLYtex	optimal	0.8769972144269663
./model.xml	obj	R_GLYtpp	optimal	0.8769972144269671
./model.xml	obj	R_GMAND	optimal	0.8769972144269674
./model.xml	obj	R_GMHEPAT	optimal	0.8769972144269699
./model.xml	obj	R_GMHEPK	optimal	0.8769972144269675
./model.xml	obj	R_GMHEPPA	optimal	0.8769972144269762
./model.xml	obj	R_GMPR	optimal	0.8769972144269675
./model.xml	obj	R_GMPS	optimal	0.8761955436908494
./model.xml	obj	R_GMPS2	optimal	0.876997214426955
./model.xml	obj	R_GMPtex	optimal	0.8769972144269661
./model.xml	obj	R_GND	optimal	0.8733978405117993
./model.xml	obj	R_GNK	optimal	0.8769972144269661
./model.xml	obj	R_GNP	optimal	0.8769972144269735
./model.xml	obj	R_GOFUCR	optimal	0.8769972144269738
./model.xml	obj	R_GP4GH	optimal	0.8769972144269625
./model.xml	obj	R_GPDDA1	optimal	0.8769972144269669
./model.xml	obj	R_GPDDA1pp	optimal	0.8769972144269678
./model.xml	obj	R_GPDDA2	optimal	0.8769972144269672
./model.xml	obj	R_GPDDA2pp	optimal	0.8769972144269712
./model.xml	obj	R_GPDDA3	optimal	0.8769972144269703
./model.xml	obj	R_GPDDA3pp	optimal	0.8769972144269738
./model.xml	obj	R_GPDDA4	optimal	0.8769972144269687
./model.xml	obj	R_GPDDA4pp	optimal	0.8769972144269713
./model.xml	obj	R_GPDDA5	optimal	0.8769972144269707
./model.xml	obj	R_GPDDA5pp	optimal	0.8769972144269625
./model.xml	obj	R_GRTT	optimal	0.0
./model.xml	obj	R_GRXR	optimal	0.8769972144269635
./model.xml	obj	R_GSNK	optimal	0.8769972144269705
./model.xml	obj	R_GSNt2pp	optimal	0.8769972144269675
./model.xml	obj	R_GSNt3pp	optimal	0.8769972144269623
./model.xml	obj	R_GSNtex	optimal	0.8769972144269708
./model.xml	obj	R_GSPMDA	optimal	0.8769972144269635
./model.xml	obj	R_GSPMDS	optimal	0.8769972144269658
./model.xml	obj	R_GTHOXtex	optimal	0.8769972144269661
./model.xml	obj	R_GTHOr	optimal	0.8769972144269699
./model.xml	obj	R_GTHPi	optimal	0.8769972144269687
./model.xml	obj	R_GTHRDHpp	optimal	0.876997214426971
./model.xml	obj	R_GTHRDabc2pp	optimal	0.8769972144269635
./model.xml	obj	R_GTHRDabcpp	optimal	0.8769972144269672
./model.xml	obj	R_GTHRDtex	optimal	0.8769972144269736
./model.xml	obj	R_GTHS	optimal	0.8769972144269721
./model.xml	obj	R_GTPCI	optimal	0.0
./model.xml	obj	R_GTPCII2	optimal	2.5862961863524233e-16
./model.xml	obj	R_GTPDPDP	optimal	0.8769972144269675
./model.xml	obj	R_GTPDPK	optimal	0.876997214426967
./model.xml	obj	R_GTPHs	optimal	0.8769972144269691
./model.xml	obj	R_GTPtex	optimal	0.8769972144269734
./model.xml	obj	R_GUACYC	optimal	0.876997214426969
./model.xml	obj	R_GUAD	optimal	0.8769972144269736
./model.xml	obj	R_GUAPRT	optimal	0.8769972144269755
./model.xml	obj	R_GUAt2pp	optimal	0.8769972144269679
./model.xml	obj	R_GUAtex	optimal	0.8769972144269738
./model.xml	obj	R_GUAtpp	optimal	0.876997214426968
./model.xml	obj	R_GUI1	optimal	0.876997214426967
./model.xml	obj	R_GUI2	optimal	0.8769972144269734
./model.xml	obj	R_GUR1PPpp	optimal	0.8769972144269628
./model.xml	obj	R_H2O2tex	optimal	0.8769972144269692
./model.xml	obj	R_H2Otex	optimal	0.42976533856097837
./model.xml	obj	R_H2Otpp	optimal	0.4297653385609799
./model.xml	obj	R_H2SO	optimal	0.8769972144269639
./model.xml	obj	R_H2St1pp	optimal	0.8769972144269753
./model.xml	obj	R_H2Stex	optimal	0.8769972144237536
./model.xml	obj	R_H2tex	optimal	0.8769972144269683
./model.xml	obj	R_H2tpp	optimal	0.8769972144269745
./model.xml	obj	R_HACD1	optimal	0.8697742701388014
./model.xml	obj	R_HACD2	optimal	0.8697742701387969
./model.xml	obj	R_HACD3	optimal	0.8697742701388045
./model.xml	obj	R_HACD4	optimal	0.8717998444556696
./model.xml	obj	R_HACD5	optimal	0.8726378645547609
./model.xml	obj	R_HACD6	optimal	0.8734774973024498
./model.xml	obj	R_HACD7	optimal	0.8758520852665885
./model.xml	obj	R_HACD8	optimal	0.876997214426968
./model.xml	obj	R_HADPCOADH3	optimal	0.876997214426974
./model.xml	obj	R_HBZOPT	optimal	0.0
./model.xml	obj	R_HCINNMt2rpp	optimal	0.8769972144269753
./model.xml	obj	R_HCINNMtex	optimal	0.876997214426969
./model.xml	obj	R_HCO3E	optimal	-1.4177462662963863e-15
./model.xml	obj	R_HCYSMT	optimal	0.8769972144269687
./model.xml	obj	R_HCYSMT2	optimal	0.8769972144269663
./model.xml	obj	R_HDCAtexi	optimal	0.8769972144269716
./model.xml	obj	R_HDCEAtexi	optimal	0.8769972144269713
./model.xml	obj	R_HEMEOS	optimal	0.8769972144269683
./model.xml	obj	R_HEPK1	optimal	0.8769972144269647
./model.xml	obj	R_HEPK2	optimal	0.8769972144269675
./model.xml	obj	R_HEPT1	optimal	0.8769972144269661
./model.xml	obj	R_HEPT2	optimal	0.8769972144269675
./model.xml	obj	R_HEPT3	optimal	0.8769972144269688
./model.xml	obj	R_HEPT4	optimal	0.876997214426969
./model.xml	obj	R_HETZK	optimal	0.8769972144269721
./model.xml	obj	R_HEX1	optimal	0.8769972144269659
./model.xml	obj	R_HEX4	optimal	0.8769972144269694
./model.xml	obj	R_HEX7	optimal	0.8769972144269713
./model.xml	obj	R_HEXt2rpp	optimal	0.8769972144269734
./model.xml	obj	R_HG2abcpp	optimal	0.8769972144269679
./model.xml	obj	R_HG2t3pp	optimal	0.8769972144269695
./model.xml	obj	R_HG2tex	optimal	0.876997214426955
./model.xml	obj	R_HISTD	optimal	1.2839832654544133e-16
./model.xml	obj	R_HISTP	optimal	0.0
./model.xml	obj	R_HISabcpp	optimal	0.8769972144269693
./model.xml	obj	R_HISt2rpp	optimal	0.8769972144269728
./model.xml	obj	R_HIStex	optimal	0.8769972144269692
./model.xml	obj	R_HKNDDH	optimal	0.8769972144269738
./model.xml	obj	R_HKNTDH	optimal	0.8769972144269738
./model.xml	obj	R_HMBS	optimal	-3.645592886234237e-17
./model.xml	obj	R_HMPK1	optimal	0.8769972144269695
./model.xml	obj	R_HOMt2pp	optimal	0.8769972144269753
./model.xml	obj	R_HOMtex	optimal	0.876997214426966
./model.xml	obj	R_HOPNTAL	optimal	0.8769972144269724
./model.xml	obj	R_HPACOAT	optimal	0.8769972144269708
./model.xml	obj	R_HPPK2	optimal	2.6552419124094736e-12
./model.xml	obj	R_HPPPNDO	optimal	0.8769972144269647
./model.xml	obj	R_HPPPNt2rpp	optimal	0.8769972144269681
./model.xml	obj	R_HPPPNtex	optimal	0.876997214426971
./model.xml	obj	R_HPYRI	optimal	0.8769972144269699
./model.xml	obj	R_HPYRP	optimal	0.8769972144269695
./model.xml	obj	R_HPYRRx	optimal	0.8769972144269674
./model.xml	obj	R_HPYRRy	optimal	0.8769972144269741
./model.xml	obj	R_HSDy	optimal	-8.599859202442575e-16
./model.xml	obj	R_HSK	optimal	8.292637110537929e-17
./model.xml	obj	R_HSST	optimal	7.300359304080585e-17
./model.xml	obj	R_HSTPT	optimal	0.0
./model.xml	obj	R_HXAND	optimal	0.8769972144269639
./model.xml	obj	R_HXAtex	optimal	0.8769972144269671
./model.xml	obj	R_HXCT	optimal	0.8769972144269639
./model.xml	obj	R_HXPRT	optimal	0.8769972144269645
./model.xml	obj	R_HYD1pp	optimal	0.8769972144269675
./model.xml	obj	R_HYD2pp	optimal	0.8769972144269704
./model.xml	obj	R_HYD3pp	optimal	0.8769972144269736
./model.xml	obj	R_HYPOE	optimal	0.8769972144269695
./model.xml	obj	R_HYXNtex	optimal	0.8769972144269647
./model.xml	obj	R_HYXNtpp	optimal	0.8769972144269722
./model.xml	obj	R_Htex	optimal	0.8769972144269733
./model.xml	obj	R_I2FE2SR	optimal	0.876997207829011
./model.xml	obj	R_I2FE2SS	optimal	0.8769954197857043
./model.xml	obj	R_I2FE2SS2	optimal	0.876995498960909
./model.xml	obj	R_I2FE2ST	optimal	0.8769971220555473
./model.xml	obj	R_I4FE4SR	optimal	0.876995498960912
./model.xml	obj	R_I4FE4ST	optimal	0.8769954989609109
./model.xml	obj	R_ICDHyr	optimal	2.8086071724657933e-16
./model.xml	obj	R_ICHORS_copy1	optimal	0.8769972144269661
./model.xml	obj	R_ICHORS_copy2	optimal	0.8769972144269644
./model.xml	obj	R_ICHORT	optimal	0.8769972144269647
./model.xml	obj	R_ICL	optimal	0.8769972144269674
./model.xml	obj	R_ICYSDS	optimal	2.003086302689343e-15
./model.xml	obj	R_IDOND	optimal	0.8769972144269648
./model.xml	obj	R_IDOND2	optimal	0.8769972144269644
./model.xml	obj	R_IDONt2rpp	optimal	0.8769972144269644
./model.xml	obj	R_IDONtex	optimal	0.8769972144269668
./model.xml	obj	R_IG3PS	optimal	0.0
./model.xml	obj	R_IGPDH	optimal	0.0
./model.xml	obj	R_IGPS	optimal	0.0
./model.xml	obj	R_ILETA	optimal	1.0191199622261192e-16
./model.xml	obj	R_ILEabcpp	optimal	0.8769972144269738
./model.xml	obj	R_ILEt2rpp	optimal	0.8769972144269707
./model.xml	obj	R_ILEt3pp	optimal	0.8769972144269741
./model.xml	obj	R_ILEtex	optimal	0.8769972144269713
./model.xml	obj	R_IMPC	optimal	-4.745394105851777e-13
./model.xml	obj	R_IMPD	optimal	0.8753953372445048
./model.xml	obj	R_IMPtex	optimal	0.876997214426971
./model.xml	obj	R_INDOLEt2pp	optimal	0.8769972144269663
./model.xml	obj	R_INDOLEt2rpp	optimal	0.8769972144269548
./model.xml	obj	R_INDOLEtex	optimal	0.8769972144269738
./model.xml	obj	R_INOSTO	optimal	0.8769972144269687
./model.xml	obj	R_INOSTt4pp	optimal	0.876997214426971
./model.xml	obj	R_INSH	optimal	0.8769972144269695
./model.xml	obj	R_INSK	optimal	0.8769972144269633
./model.xml	obj	R_INSTtex	optimal	0.8769972144269663
./model.xml	obj	R_INSt2pp	optimal	0.876997214426974
./model.xml	obj	R_INSt3pp	optimal	0.8769972144269755
./model.xml	obj	R_INStex	optimal	0.8769972144269734
./model.xml	obj	R_IPDDI	optimal	0.8769972144269734
./model.xml	obj	R_IPDPS	optimal	0.87699721442698
./model.xml	obj	R_IPMD	optimal	-3.3098999312353694e-16
./model.xml	obj	R_IPPMIa	optimal	-2.4123269459953307e-16
./model.xml	obj	R_IPPMIb	optimal	-1.9200057344222853e-17
./model.xml	obj	R_IPPS	optimal	0.0
./model.xml	obj	R_ISETACabcpp	optimal	0.8769972144269695
./model.xml	obj	R_ISETACtex	optimal	0.8769972144269672
./model.xml	obj	R_K2L4Aabcpp	optimal	5.874284461425582e-17
./model.xml	obj	R_K2L4Aabctex	optimal	-2.1301949061421376e-16
./model.xml	obj	R_KARA1	optimal	0.0
./model.xml	obj	R_KARA2	optimal	0.0
./model.xml	obj	R_KAS14	optimal	0.8769972144269662
./model.xml	obj	R_KAS15	optimal	0.8769972144269738
./model.xml	obj	R_KDOCT2	optimal	4.596402328653845e-16
./model.xml	obj	R_KDOPP	optimal	2.2603449501970575e-14
./model.xml	obj	R_KDOPS	optimal	0.0
./model.xml	obj	R_KDUI	optimal	0.8769972144269627
./model.xml	obj	R_KG6PDC	optimal	0.8769972144269661
./model.xml	obj	R_Kabcpp	optimal	0.8769972144269681
./model.xml	obj	R_Kt2pp	optimal	0.8765145269378025
./model.xml	obj	R_Kt3pp	optimal	0.8769972144269653
./model.xml	obj	R_Ktex	optimal	0.0
./model.xml	obj	R_LA4NTpp	optimal	0.8769972144269744
./model.xml	obj	R_LACZ	optimal	0.8769972144269685
./model.xml	obj	R_LACZpp	optimal	0.8769972144269648
./model.xml	obj	R_LADGMDH	optimal	0.8769972144269645
./model.xml	obj	R_LALADGLUtex	optimal	0.8769972144269622
./model.xml	obj	R_LALADGLUtpp	optimal	0.8769972144269703
./model.xml	obj	R_LALALGLUtex	optimal	0.8769972144269741
./model.xml	obj	R_LALALGLUtpp	optimal	0.8769972144269687
./model.xml	obj	R_LALDO2x	optimal	0.876997214426964
./model.xml	obj	R_LALDO3	optimal	0.8769972144269661
./model.xml	obj	R_LALGP	optimal	0.8769972144269753
./model.xml	obj	R_LCADi	optimal	0.8769972144269635
./model.xml	obj	R_LCARS	optimal	0.8769972144269663
./model.xml	obj	R_LCARSyi	optimal	0.8769972144269665
./model.xml	obj	R_LCTSt3ipp	optimal	0.876997214426971
./model.xml	obj	R_LCTStex	optimal	0.8769972144269635
./model.xml	obj	R_LCTStpp	optimal	0.8769972144269658
./model.xml	obj	R_LDGUNPD	optimal	0.8769972144269702
./model.xml	obj	R_LDH_D	optimal	0.8769972144269628
./model.xml	obj	R_LDH_D2	optimal	0.8769972144269716
./model.xml	obj	R_LEUTAi	optimal	0.0
./model.xml	obj	R_LEUabcpp	optimal	0.8769972144269712
./model.xml	obj	R_LEUt2rpp	optimal	0.8769972144269726
./model.xml	obj	R_LEUt3pp	optimal	0.8769972144269687
./model.xml	obj	R_LEUtex	optimal	0.8769972144269738
./model.xml	obj	R_LGTHL	optimal	0.876997214426971
./model.xml	obj	R_LIPACabcpp	optimal	0.8769972144269677
./model.xml	obj	R_LIPAHT2ex	optimal	0.8769972144269628
./model.xml	obj	R_LIPAHTex	optimal	0.8769972144269713
./model.xml	obj	R_LIPAMPL	optimal	0.8769972144269628
./model.xml	obj	R_LIPATPT	optimal	0.8769972144269759
./model.xml	obj	R_LIPAabcpp	optimal	0.8769972144269703
./model.xml	obj	R_LIPAabctex	optimal	0.8769972144269756
./model.xml	obj	R_LIPOCT	optimal	0.8769972144269644
./model.xml	obj	R_LIPOS	optimal	0.8769972144269683
./model.xml	obj	R_LIPOt2pp	optimal	0.8769972144269734
./model.xml	obj	R_LIPOtex	optimal	0.8769972144269725
./model.xml	obj	R_LKDRA	optimal	0.8769972144269744
./model.xml	obj	R_LPADSS	optimal	7.903283182673855e-15
./model.xml	obj	R_LPLIPAL1A120pp	optimal	0.8769972144269661
./model.xml	obj	R_LPLIPAL1A140pp	optimal	0.8769972144269762
./model.xml	obj	R_LPLIPAL1A141pp	optimal	0.8769972144269692
./model.xml	obj	R_LPLIPAL1A160pp	optimal	0.8769972144269803
./model.xml	obj	R_LPLIPAL1A161pp	optimal	0.8769972144269719
./model.xml	obj	R_LPLIPAL1A180pp	optimal	0.8769972144269692
./model.xml	obj	R_LPLIPAL1A181pp	optimal	0.8769972144269679
./model.xml	obj	R_LPLIPAL1E120pp	optimal	0.8769972144269625
./model.xml	obj	R_LPLIPAL1E140pp	optimal	0.8769972144269647
./model.xml	obj	R_LPLIPAL1E141pp	optimal	0.8769972144269685
./model.xml	obj	R_LPLIPAL1E160pp	optimal	0.8769972144269675
./model.xml	obj	R_LPLIPAL1E161pp	optimal	0.8769972144269625
./model.xml	obj	R_LPLIPAL1E180pp	optimal	0.8769972144269722
./model.xml	obj	R_LPLIPAL1E181pp	optimal	0.8769972144269649
./model.xml	obj	R_LPLIPAL1G120pp	optimal	0.8769972144270342
./model.xml	obj	R_LPLIPAL1G140pp	optimal	0.8769972144269672
./model.xml	obj	R_LPLIPAL1G141pp	optimal	0.876997214426967
./model.xml	obj	R_LPLIPAL1G160pp	optimal	0.8769972144269628
./model.xml	obj	R_LPLIPAL1G161pp	optimal	0.8769972144269699
./model.xml	obj	R_LPLIPAL1G180pp	optimal	0.8769972144269723
./model.xml	obj	R_LPLIPAL1G181pp	optimal	0.8769972144269721
./model.xml	obj	R_LPLIPAL2A120	optimal	0.8769972144269694
./model.xml	obj	R_LPLIPAL2A140	optimal	0.876997214426967
./model.xml	obj	R_LPLIPAL2A141	optimal	0.8769972144269675
./model.xml	obj	R_LPLIPAL2A160	optimal	0.8769972144269718
./model.xml	obj	R_LPLIPAL2A161	optimal	0.8769972144269713
./model.xml	obj	R_LPLIPAL2A180	optimal	0.8769972144269695
./model.xml	obj	R_LPLIPAL2A181	optimal	0.876997214426969
./model.xml	obj	R_LPLIPAL2ATE120	optimal	0.876997214426842
./model.xml	obj	R_LPLIPAL2ATE140	optimal	0.8769972144269648
./model.xml	obj	R_LPLIPAL2ATE141	optimal	0.8769972144269728
./model.xml	obj	R_LPLIPAL2ATE160	optimal	0.8769972144269644
./model.xml	obj	R_LPLIPAL2ATE161	optimal	0.8769972144269719
./model.xml	obj	R_LPLIPAL2ATE180	optimal	0.8769972144237536
./model.xml	obj	R_LPLIPAL2ATE181	optimal	0.8769972144269734
./model.xml	obj	R_LPLIPAL2ATG120	optimal	0.876997214426969
./model.xml	obj	R_LPLIPAL2ATG140	optimal	0.8769972144269661
./model.xml	obj	R_LPLIPAL2ATG141	optimal	0.876997214426971
./model.xml	obj	R_LPLIPAL2ATG160	optimal	0.8769972144269683
./model.xml	obj	R_LPLIPAL2ATG161	optimal	0.8769972144269662
./model.xml	obj	R_LPLIPAL2ATG180	optimal	0.8769972144269665
./model.xml	obj	R_LPLIPAL2ATG181	optimal	0.8769972144269672
./model.xml	obj	R_LPLIPAL2E120	optimal	0.87699721442697
./model.xml	obj	R_LPLIPAL2E140	optimal	0.8769972144269755
./model.xml	obj	R_LPLIPAL2E141	optimal	0.8769972144269703
./model.xml	obj	R_LPLIPAL2E160	optimal	0.8769972144269783
