#	ID	NAME	UNCONSTRAINED	MIRIAM	COMPOSITION	InChI	COMPARTMENT	REPLACEMENT ID	METS FIELD	CHARGE
	D-Lactate[c]	D-Lactate		bigg.metabolite/lac__D;biocyc/META:D-LACTATE;chebi/CHEBI:16004;chebi/CHEBI:341;chebi/CHEBI:18684;chebi/CHEBI:43701;chebi/CHEBI:11001;chebi/CHEBI:42111;chebi/CHEBI:42105;hmdb/HMDB01311;hmdb/HMDB00171;kegg.compound/C00256;metanetx.chemical/MNXM285;sabiork/1997;sabiork/2284;seed.compound/cpd00221	C3H5O3		c	m1618	M_lac__D_c	-1	
	Fructoselysine[e]	Fructoselysine		bigg.metabolite/frulys;biocyc/META:FRUCTOSELYSINE;chebi/CHEBI:24109;chebi/CHEBI:61393;chebi/CHEBI:63523;kegg.compound/C16488;metanetx.chemical/MNXM1742;seed.compound/cpd15466	C12H25N2O7		e	m1619	M_frulys_e	1	
	Nicotinamide adenine dinucleotide - reduced[c]	Nicotinamide adenine dinucleotide - reduced		bigg.metabolite/nadh;biocyc/META:NADH;chebi/CHEBI:13395;chebi/CHEBI:21902;chebi/CHEBI:7423;chebi/CHEBI:44216;chebi/CHEBI:57945;chebi/CHEBI:16908;chebi/CHEBI:13396;hmdb/HMDB01487;kegg.compound/C00004;metanetx.chemical/MNXM10;reactome.compound/192305;reactome.compound/73473;reactome.compound/29362;reactome.compound/194697;sabiork/38;seed.compound/cpd00004	C21H27N7O14P2		c	m1620	M_nadh_c	-2	
	2-Deoxy-D-ribose 5-phosphate[c]	2-Deoxy-D-ribose 5-phosphate		bigg.metabolite/2dr5p;biocyc/META:DEOXY-RIBOSE-5P;chebi/CHEBI:40516;chebi/CHEBI:16132;chebi/CHEBI:40921;chebi/CHEBI:55513;chebi/CHEBI:57651;chebi/CHEBI:19559;chebi/CHEBI:40923;chebi/CHEBI:62877;chebi/CHEBI:11566;chebi/CHEBI:1082;chebi/CHEBI:42055;hmdb/HMDB01031;kegg.compound/C00673;metanetx.chemical/MNXM2179;reactome.compound/6787328;sabiork/1346;seed.compound/cpd26846;seed.compound/cpd00510	C5H9O7P		c	m1621	M_2dr5p_c	-2	
	AMP C10H12N5O7P[c]	AMP C10H12N5O7P		bigg.metabolite/amp;biocyc/META:AMP-GROUP;biocyc/META:AMP;chebi/CHEBI:13736;chebi/CHEBI:2356;chebi/CHEBI:13234;chebi/CHEBI:22242;chebi/CHEBI:40786;chebi/CHEBI:16027;chebi/CHEBI:40721;chebi/CHEBI:40510;chebi/CHEBI:456215;chebi/CHEBI:13235;chebi/CHEBI:22245;chebi/CHEBI:40726;chebi/CHEBI:47222;chebi/CHEBI:13740;chebi/CHEBI:40826;chebi/CHEBI:12056;hmdb/HMDB00045;kegg.compound/C00020;kegg.drug/D02769;metanetx.chemical/MNXM14;reactome.compound/389620;reactome.compound/159448;reactome.compound/76577;reactome.compound/109275;reactome.compound/164121;sabiork/1273;seed.compound/cpd22272;seed.compound/cpd00018	C10H12N5O7P		c	m1622	M_amp_c	-2	
	CMP C9H12N3O8P[e]	CMP C9H12N3O8P		bigg.metabolite/cmp;biocyc/META:CMP;chebi/CHEBI:60377;chebi/CHEBI:41312;chebi/CHEBI:58120;chebi/CHEBI:3275;chebi/CHEBI:41691;chebi/CHEBI:41319;chebi/CHEBI:23520;chebi/CHEBI:17361;chebi/CHEBI:13274;chebi/CHEBI:47362;chebi/CHEBI:48799;chebi/CHEBI:41666;hmdb/HMDB00095;kegg.compound/C00055;kegg.glycan/G10621;metanetx.chemical/MNXM31;reactome.compound/1524067;reactome.compound/727810;reactome.compound/109395;sabiork/1284;seed.compound/cpd00046	C9H12N3O8P		e	m1623	M_cmp_e	-2	
	Pyridoxamine[e]	Pyridoxamine		bigg.metabolite/pydam;biocyc/META:PYRIDOXAMINE;chebi/CHEBI:57761;chebi/CHEBI:45228;chebi/CHEBI:16410;chebi/CHEBI:26426;chebi/CHEBI:8669;chebi/CHEBI:14978;chebi/CHEBI:131533;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/a8e03eef-0f65-4f7e-aaaa-c85331fbebe6;hmdb/HMDB62696;hmdb/HMDB01431;kegg.compound/C00534;metanetx.chemical/MNXM548;reactome.compound/964945;sabiork/2080;seed.compound/cpd00419	C8H13N2O2		e	m1624	M_pydam_e	1	
	3-Phosphohydroxypyruvate[c]	3-Phosphohydroxypyruvate		bigg.metabolite/3php;biocyc/META:3-P-HYDROXYPYRUVATE;chebi/CHEBI:11883;chebi/CHEBI:11884;chebi/CHEBI:18110;chebi/CHEBI:1661;chebi/CHEBI:20192;chebi/CHEBI:20191;chebi/CHEBI:30933;hmdb/HMDB60175;hmdb/HMDB01024;kegg.compound/C03232;metanetx.chemical/MNXM541;reactome.compound/977329;sabiork/2712;seed.compound/cpd02069	C3H2O7P		c	m1625	M_3php_c	-3	
	DTDP C10H13N2O11P2[c]	DTDP C10H13N2O11P2		bigg.metabolite/dtdp;biocyc/META:TDP;chebi/CHEBI:58369;chebi/CHEBI:26998;chebi/CHEBI:14077;chebi/CHEBI:10500;chebi/CHEBI:18075;chebi/CHEBI:46061;hmdb/HMDB01274;kegg.compound/C00363;metanetx.chemical/MNXM152;sabiork/1333;seed.compound/cpd00297	C10H13N2O11P2		c	m1626	M_dtdp_c	-3	
	7,8-Dihydrofolate[c]	7,8-Dihydrofolate		bigg.metabolite/dhf;biocyc/META:DIHYDROFOLATE;chebi/CHEBI:42000;chebi/CHEBI:15633;chebi/CHEBI:12245;chebi/CHEBI:20768;chebi/CHEBI:57451;chebi/CHEBI:14150;chebi/CHEBI:4564;hmdb/HMDB01056;kegg.compound/C00415;metanetx.chemical/MNXM281;reactome.compound/73604;sabiork/1336;seed.compound/cpd00330	C19H19N7O6		c	m1627	M_dhf_c	-2	
	GMP C10H12N5O8P[p]	GMP C10H12N5O8P		bigg.metabolite/gmp;biocyc/META:GMP;chebi/CHEBI:24449;chebi/CHEBI:47450;chebi/CHEBI:58115;chebi/CHEBI:17345;chebi/CHEBI:29058;chebi/CHEBI:13341;chebi/CHEBI:42979;chebi/CHEBI:40119;chebi/CHEBI:42615;chebi/CHEBI:14381;chebi/CHEBI:24450;chebi/CHEBI:42892;chebi/CHEBI:5228;chebi/CHEBI:42831;chebi/CHEBI:42887;chebi/CHEBI:42647;hmdb/HMDB01397;kegg.compound/C00144;metanetx.chemical/MNXM113;sabiork/1309;seed.compound/cpd00126	C10H12N5O8P		p	m1628	M_gmp_p	-2	
	5,6-dihydrouracil[c]	5,6-dihydrouracil		bigg.metabolite/56dura;biocyc/META:DI-H-URACIL;chebi/CHEBI:19360;chebi/CHEBI:12078;chebi/CHEBI:42107;chebi/CHEBI:921;chebi/CHEBI:15901;chebi/CHEBI:28622;chebi/CHEBI:1999;chebi/CHEBI:20511;hmdb/HMDB00076;kegg.compound/C00429;metanetx.chemical/MNXM506;reactome.compound/73584;sabiork/2930;seed.compound/cpd00337	C4H6N2O2		c	m1629	M_56dura_c	0	
	4-Hydroxyphenylacetaldehyde[p]	4-Hydroxyphenylacetaldehyde		bigg.metabolite/4hoxpacd;biocyc/META:HYDRPHENYLAC-CPD;chebi/CHEBI:10899;chebi/CHEBI:15621;chebi/CHEBI:20417;chebi/CHEBI:1872;chebi/CHEBI:12012;envipath/4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/64f3ce8a-986e-4632-b8ba-601157cdee93;envipath/650babc9-9d68-4b73-9332-11972ca26f7b/compound/8613d957-a29b-4d3e-b6b0-daaaecd2fc96;hmdb/HMDB03767;kegg.compound/C03765;metanetx.chemical/MNXM479;reactome.compound/5696178;reactome.compound/500608;sabiork/6840;seed.compound/cpd02361	C8H8O2		p	m1630	M_4hoxpacd_p	0	
	Formate[c]	Formate		bigg.metabolite/for;biocyc/META:CPD1G-1532;biocyc/META:CPD1G-1535;biocyc/META:FORMATE;biocyc/META:CPD-9845;biocyc/META:CPD1G-1534;biocyc/META:CARBOXYL-GROUP;biocyc/META:CPD1G-1533;chebi/CHEBI:24081;chebi/CHEBI:30751;chebi/CHEBI:15740;chebi/CHEBI:5145;chebi/CHEBI:42460;chebi/CHEBI:14276;chebi/CHEBI:24082;envipath/650babc9-9d68-4b73-9332-11972ca26f7b/compound/9a9d20ae-b6ec-40a9-93ca-1de20597b1ed;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/09c1ad08-016e-4477-8840-b97a031eae23;envipath/4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/bf16ab32-cb3c-4427-a65a-089ab754823e;envipath/5882df9c-dae1-4d80-a40e-db4724271456/compound/34fe3cd9-9b0b-46b0-a1c5-8a66509f1919;envipath/650babc9-9d68-4b73-9332-11972ca26f7b/compound/1d077cf2-3f9f-4163-aa49-0fca1b2b3ab3;hmdb/HMDB00142;kegg.compound/C00058;metanetx.chemical/MNXM39;reactome.compound/29460;reactome.compound/194712;reactome.compound/389585;reactome.compound/6801451;sabiork/1285;seed.compound/cpd00047;seed.compound/cpd22511	CH1O2		c	m1631	M_for_c	-1	
	Urate C5H4N4O3[c]	Urate C5H4N4O3		bigg.metabolite/urate;biocyc/META:CPD-15332;biocyc/META:URATE;biocyc/META:CPD-15041;chebi/CHEBI:27216;chebi/CHEBI:46817;chebi/CHEBI:46814;chebi/CHEBI:46826;chebi/CHEBI:49051;chebi/CHEBI:9885;chebi/CHEBI:17775;chebi/CHEBI:46818;chebi/CHEBI:15290;chebi/CHEBI:46821;chebi/CHEBI:46824;chebi/CHEBI:46825;chebi/CHEBI:27226;chebi/CHEBI:46820;chebi/CHEBI:46823;chebi/CHEBI:46822;chebi/CHEBI:46455;chebi/CHEBI:30848;chebi/CHEBI:46811;hmdb/HMDB00289;kegg.compound/C00366;metanetx.chemical/MNXM441;reactome.compound/429056;reactome.compound/30034;sabiork/1870;seed.compound/cpd00300	C5H4N4O3		c	m1632	M_urate_c	0	
	Phosphate[e]	Phosphate		bigg.metabolite/pi;biocyc/META:Pi;biocyc/META:CPD-16459;biocyc/META:PHOSPHATE-GROUP;chebi/CHEBI:26078;chebi/CHEBI:18367;chebi/CHEBI:29139;chebi/CHEBI:39739;chebi/CHEBI:43470;chebi/CHEBI:35780;chebi/CHEBI:43474;chebi/CHEBI:26020;chebi/CHEBI:45024;chebi/CHEBI:39745;chebi/CHEBI:29137;chebi/CHEBI:14791;chebi/CHEBI:7793;envipath/650babc9-9d68-4b73-9332-11972ca26f7b/compound/db5219ee-60cb-4370-b066-340c9faf069c;envipath/5882df9c-dae1-4d80-a40e-db4724271456/compound/84684967-eade-48d4-b25d-c4aede0a0836;envipath/5882df9c-dae1-4d80-a40e-db4724271456/compound/ad82c39b-2edb-4953-b971-79a2d2ea6e26;envipath/650babc9-9d68-4b73-9332-11972ca26f7b/compound/aac01fea-4223-49c1-8b12-cd50f11ebfc8;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/c581b2ce-6238-45de-abc0-60ca8d47ed04;hmdb/HMDB02105;hmdb/HMDB00973;hmdb/HMDB01429;hmdb/HMDB02142;hmdb/HMDB05947;kegg.compound/C00009;kegg.drug/D05467;metanetx.chemical/MNXM9;reactome.compound/5228339;reactome.compound/113550;reactome.compound/8851513;reactome.compound/113551;reactome.compound/109277;reactome.compound/29372;reactome.compound/8851226;reactome.compound/113548;sabiork/36;seed.compound/cpd27787;seed.compound/cpd00009	HO4P		e	m1633	M_pi_e	-2	
	3  AMP C10H12N5O7P[e]	3  AMP C10H12N5O7P		bigg.metabolite/3amp;biocyc/META:CPD-3706;chebi/CHEBI:40872;chebi/CHEBI:28931;chebi/CHEBI:60880;chebi/CHEBI:22241;chebi/CHEBI:1333;hmdb/HMDB06550;hmdb/HMDB03540;kegg.compound/C01367;metanetx.chemical/MNXM1985;sabiork/1715;seed.compound/cpd00988	C10H12N5O7P		e	m1634	M_3amp_e	-2	
	Hydrogen[c]	Hydrogen		bigg.metabolite/h2;biocyc/META:HYDROGEN-MOLECULE;chebi/CHEBI:18276;chebi/CHEBI:29298;chebi/CHEBI:29299;chebi/CHEBI:13350;chebi/CHEBI:29294;chebi/CHEBI:25363;chebi/CHEBI:5785;hmdb/HMDB01362;kegg.compound/C00282;metanetx.chemical/MNXM195;reactome.compound/113555;sabiork/5030;seed.compound/cpd11640	H2		c	m1635	M_h2_c	0	
	1,4-alpha-D-glucan[e]	1,4-alpha-D-glucan		bigg.metabolite/14glucan;biocyc/META:1-4-alpha-D-Glucan;metanetx.chemical/MNXM2905;seed.compound/cpd21754	C36H62O31		e	m1636	M_14glucan_e	0	
	Thiamin monophosphate[c]	Thiamin monophosphate		bigg.metabolite/thmmp;biocyc/META:THIAMINE-P;chebi/CHEBI:9533;chebi/CHEBI:37574;chebi/CHEBI:15230;chebi/CHEBI:46189;chebi/CHEBI:26945;chebi/CHEBI:37575;chebi/CHEBI:15231;hmdb/HMDB02666;kegg.compound/C01081;metanetx.chemical/MNXM662;sabiork/1698;seed.compound/cpd00793	C12H16N4O4PS		c	m1637	M_thmmp_c	-1	
	Pseudouridine 5  phosphate C9H11N2O9P[c]	Pseudouridine 5  phosphate C9H11N2O9P		bigg.metabolite/psd5p;metanetx.chemical/MNXM148492	C9H11N2O9P		c	m1638	M_psd5p_c	-2	
	Crotonoyl-CoA[c]	Crotonoyl-CoA		bigg.metabolite/b2coa;biocyc/META:CROTONYL-COA;chebi/CHEBI:3928;chebi/CHEBI:11531;chebi/CHEBI:15473;chebi/CHEBI:36926;chebi/CHEBI:57332;chebi/CHEBI:23408;chebi/CHEBI:14031;chebi/CHEBI:14032;chebi/CHEBI:13921;chebi/CHEBI:41612;chebi/CHEBI:58669;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/c0e5f008-6d8b-4b94-a265-03d19ff197f4;hmdb/HMDB62466;hmdb/HMDB02009;hmdb/HMDB59627;kegg.compound/C00877;lipidmaps/LMFA07050307;metanetx.chemical/MNXM214;reactome.compound/71045;reactome.compound/77313;sabiork/2174;seed.compound/cpd00650	C25H36N7O17P3S		c	m1639	M_b2coa_c	-4	
	Iron (Fe3+)[e]	Iron (Fe3+)		bigg.metabolite/fe3;biocyc/META:FE+3;chebi/CHEBI:49595;chebi/CHEBI:13320;chebi/CHEBI:24877;chebi/CHEBI:21130;chebi/CHEBI:29034;chebi/CHEBI:34755;hmdb/HMDB12943;kegg.compound/C14819;metanetx.chemical/MNXM196;reactome.compound/917966;reactome.compound/111736;reactome.compound/917943;reactome.compound/912519;reactome.compound/912516;sabiork/1361;seed.compound/cpd10516	Fe		e	m1640	M_fe3_e	3	
	L-Aspartate[e]	L-Aspartate		bigg.metabolite/asp__L;biocyc/META:L-ASPARTATE;chebi/CHEBI:17053;chebi/CHEBI:22659;chebi/CHEBI:6193;chebi/CHEBI:21247;chebi/CHEBI:29993;chebi/CHEBI:40942;chebi/CHEBI:29995;chebi/CHEBI:22660;chebi/CHEBI:29991;chebi/CHEBI:132943;chebi/CHEBI:35391;chebi/CHEBI:13085;chebi/CHEBI:40913;chebi/CHEBI:21244;chebi/CHEBI:40853;chebi/CHEBI:29992;chebi/CHEBI:40900;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/4b0cdcb0-137a-4ddc-8e5c-2b55ea238c15;hmdb/HMDB62186;hmdb/HMDB62501;hmdb/HMDB00191;kegg.compound/C00049;kegg.compound/C16433;kegg.drug/D00013;metanetx.chemical/MNXM42;reactome.compound/113553;reactome.compound/29448;sabiork/71;seed.compound/cpd00041;seed.compound/cpd19181	C4H6NO4		e	m1641	M_asp__L_e	-1	
	L-Allo-threonine[c]	L-Allo-threonine		bigg.metabolite/athr__L;biocyc/META:L-ALLO-THREONINE;chebi/CHEBI:6174;chebi/CHEBI:58585;chebi/CHEBI:21221;chebi/CHEBI:38262;chebi/CHEBI:40698;chebi/CHEBI:28718;hmdb/HMDB04041;kegg.compound/C05519;metanetx.chemical/MNXM2125;sabiork/21308;sabiork/2793;seed.compound/cpd03282	C4H9NO3		c	m1642	M_athr__L_c	0	
	3-Oxohexadecanoyl-[acyl-carrier protein][c]	3-Oxohexadecanoyl-[acyl-carrier protein]		bigg.metabolite/3opalmACP;biocyc/META:3-oxo-palmitoyl-ACPs;chebi/CHEBI:1639;kegg.compound/C05762;lipidmaps/LMFA07060019;metanetx.chemical/MNXM4345;sabiork/8122;seed.compound/cpd11485	C27H49N2O9PRS		c	m1643	M_3opalmACP_c	-1	
	(R)-3-hydroxy-cis-vacc-11-enoyl-[acyl-carrier protein][c]	(R)-3-hydroxy-cis-vacc-11-enoyl-[acyl-carrier protein]		bigg.metabolite/3hcvac11eACP;metanetx.chemical/MNXM6557;seed.compound/cpd15370	C29H53N2O9PRS		c	m1644	M_3hcvac11eACP_c	-1	
	Sulphoquinovose[p]	Sulphoquinovose		bigg.metabolite/sq	C6H11O8S		p	m1645	M_sq_p	-1	
	L-Threonine[e]	L-Threonine		bigg.metabolite/thr__L;biocyc/META:THR;chebi/CHEBI:16857;chebi/CHEBI:42083;chebi/CHEBI:32822;chebi/CHEBI:45843;chebi/CHEBI:57926;chebi/CHEBI:21403;chebi/CHEBI:32833;chebi/CHEBI:32820;chebi/CHEBI:13175;chebi/CHEBI:6308;chebi/CHEBI:45983;chebi/CHEBI:32832;chebi/CHEBI:26986;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/b570a573-71c2-4661-a517-6ac1b121dc59;hmdb/HMDB00167;kegg.compound/C00188;kegg.drug/D00041;metanetx.chemical/MNXM142;reactome.compound/352000;reactome.compound/351990;reactome.compound/379706;sabiork/76;sabiork/27463;seed.compound/cpd00161	C4H9NO3		e	m1646	M_thr__L_e	0	
	Maltopentaose[e]	Maltopentaose		bigg.metabolite/maltpt;biocyc/META:MALTOPENTAOSE;chebi/CHEBI:61952;chebi/CHEBI:62006;hmdb/HMDB12254;kegg.glycan/G00343;metanetx.chemical/MNXM1538;sabiork/18865;seed.compound/cpd15495	C30H52O26		e	m1647	M_maltpt_e	0	
	L-Methionine Sulfoxide[e]	L-Methionine Sulfoxide		bigg.metabolite/metsox_S__L;biocyc/META:L-Methionine-sulfoxides;chebi/CHEBI:6272;chebi/CHEBI:17016;chebi/CHEBI:13142;chebi/CHEBI:21361;kegg.compound/C02989;metanetx.chemical/MNXM2246;reactome.compound/5676943;sabiork/2611;seed.compound/cpd01914;seed.compound/cpd15498;seed.compound/cpd29319	C5H11NO3S		e	m1648	M_metsox_S__L_e	0	
	2-N-acetamidomethylphosphonate[c]	2-N-acetamidomethylphosphonate		bigg.metabolite/acampnt	C3H7NO4P		c	m1649	M_acampnt_c	-1	
	Coenzyme A[c]	Coenzyme A		bigg.metabolite/coa;biocyc/META:COA-GROUP;biocyc/META:CO-A;chebi/CHEBI:41631;chebi/CHEBI:41597;chebi/CHEBI:741566;chebi/CHEBI:23355;chebi/CHEBI:13295;chebi/CHEBI:13298;chebi/CHEBI:57287;chebi/CHEBI:15346;chebi/CHEBI:3771;chebi/CHEBI:13294;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/19310484-6aa5-4dcf-b1da-855a8c21ecfd;hmdb/HMDB01423;hmdb/HMDB62184;kegg.compound/C00010;metanetx.chemical/MNXM12;reactome.compound/193514;reactome.compound/162743;reactome.compound/2485002;reactome.compound/1678675;reactome.compound/29374;reactome.compound/76194;reactome.compound/8939024;sabiork/1265;seed.compound/cpd22528;seed.compound/cpd00010	C21H32N7O16P3S		c	m1650	M_coa_c	-4	
	KDO(2)-lipid IV(A) with laurate[c]	KDO(2)-lipid IV(A) with laurate		bigg.metabolite/kdo2lipid4L;chebi/CHEBI:6393;chebi/CHEBI:25015;chebi/CHEBI:27422;chebi/CHEBI:61524;chebi/CHEBI:61554;kegg.compound/C06251;lipidmaps/LMSL02000002;metanetx.chemical/MNXM1870;seed.compound/cpd29678;seed.compound/cpd03736	C96H170N2O38P2		c	m1651	M_kdo2lipid4L_c	-6	
	L-Asparagine[c]	L-Asparagine		bigg.metabolite/asn__L;biocyc/META:ASN;chebi/CHEBI:6191;chebi/CHEBI:22653;chebi/CHEBI:32651;chebi/CHEBI:58048;chebi/CHEBI:40902;chebi/CHEBI:21242;chebi/CHEBI:32661;chebi/CHEBI:13083;chebi/CHEBI:17196;chebi/CHEBI:32660;chebi/CHEBI:32650;hmdb/HMDB00168;kegg.compound/C16438;kegg.compound/C00152;metanetx.chemical/MNXM147;reactome.compound/29642;reactome.compound/379703;sabiork/21052;sabiork/72;seed.compound/cpd00132;seed.compound/cpd15142	C4H8N2O3		c	m1652	M_asn__L_c	0	
	Nicotinate[c]	Nicotinate		bigg.metabolite/nac;biocyc/META:NIACINE;chebi/CHEBI:7559;chebi/CHEBI:14650;chebi/CHEBI:32544;chebi/CHEBI:25538;chebi/CHEBI:25530;chebi/CHEBI:22851;chebi/CHEBI:44319;chebi/CHEBI:15940;envipath/650babc9-9d68-4b73-9332-11972ca26f7b/compound/ed8ac75f-3a91-484c-9d21-d318ef0efef6;envipath/650babc9-9d68-4b73-9332-11972ca26f7b/compound/ca85f0e1-e6b7-458b-8f88-d4ed6b580217;hmdb/HMDB01488;kegg.compound/C00253;kegg.drug/D00049;metanetx.chemical/MNXM274;reactome.compound/8869604;reactome.compound/197230;sabiork/1994;seed.compound/cpd00218	C6H4NO2		c	m1653	M_nac_c	-1	
	4-Phospho-D-erythronate[c]	4-Phospho-D-erythronate		bigg.metabolite/4per;biocyc/META:ERYTHRONATE-4P;chebi/CHEBI:49055;chebi/CHEBI:58766;chebi/CHEBI:41926;chebi/CHEBI:49003;chebi/CHEBI:1924;kegg.compound/C03393;metanetx.chemical/MNXM1407;sabiork/6597;seed.compound/cpd02147	C4H6O8P		c	m1654	M_4per_c	-3	
	Nitrite[c]	Nitrite		bigg.metabolite/no2;biocyc/META:NITRITE;chebi/CHEBI:16301;chebi/CHEBI:14658;chebi/CHEBI:7585;chebi/CHEBI:44396;chebi/CHEBI:25567;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/84af9b8c-5f58-4093-85cb-964ba8ed40b7;hmdb/HMDB02786;kegg.compound/C00088;metanetx.chemical/MNXM107;reactome.compound/1222379;sabiork/3058;seed.compound/cpd00075	NO2		c	m1655	M_no2_c	-1	
	1,5-Diaminopentane[e]	1,5-Diaminopentane		bigg.metabolite/15dap;biocyc/META:CADAVERINE;chebi/CHEBI:58384;chebi/CHEBI:22974;chebi/CHEBI:18127;chebi/CHEBI:13928;chebi/CHEBI:3288;chebi/CHEBI:44370;hmdb/HMDB02322;kegg.compound/C01672;metanetx.chemical/MNXM943;sabiork/3091;seed.compound/cpd01155	C5H16N2		e	m1656	M_15dap_e	2	
	UDP C9H11N2O12P2[c]	UDP C9H11N2O12P2		bigg.metabolite/udp;biocyc/META:UDP;chebi/CHEBI:13445;chebi/CHEBI:9802;chebi/CHEBI:58223;chebi/CHEBI:46402;chebi/CHEBI:17659;chebi/CHEBI:27230;hmdb/HMDB00295;kegg.compound/C00015;kegg.glycan/G10619;metanetx.chemical/MNXM17;reactome.compound/110096;reactome.compound/111814;reactome.compound/205687;reactome.compound/158602;sabiork/1269;seed.compound/cpd00014	C9H11N2O12P2		c	m1657	M_udp_c	-3	
	Trans-Hexadec-2-enoyl-CoA[c]	Trans-Hexadec-2-enoyl-CoA		bigg.metabolite/hdd2coa;biocyc/META:CPD0-2117;chebi/CHEBI:27047;chebi/CHEBI:10728;chebi/CHEBI:61526;chebi/CHEBI:28935;chebi/CHEBI:52381;hmdb/HMDB06533;hmdb/HMDB03945;kegg.compound/C05272;lipidmaps/LMFA07050020;lipidmaps/LMFA07050144;metanetx.chemical/MNXM581;reactome.compound/77284;sabiork/2749;seed.compound/cpd03126;slm/000000444	C37H60N7O17P3S		c	m1658	M_hdd2coa_c	-4	
	Hypoxanthine[c]	Hypoxanthine		bigg.metabolite/hxan;biocyc/META:HYPOXANTHINE;chebi/CHEBI:14431;chebi/CHEBI:43237;chebi/CHEBI:5841;chebi/CHEBI:17368;chebi/CHEBI:24762;hmdb/HMDB00157;kegg.compound/C00262;metanetx.chemical/MNXM213;reactome.compound/113599;sabiork/5528;sabiork/1321;seed.compound/cpd00226	C5H4N4O		c	m1659	M_hxan_c	0	
	2-Dehydro-3-deoxy-D-galactonate 6-phosphate[c]	2-Dehydro-3-deoxy-D-galactonate 6-phosphate		bigg.metabolite/2dh3dgal6p;biocyc/META:DEHYDRO-DEOXY-GALACTONATE-PHOSPHATE;chebi/CHEBI:11548;chebi/CHEBI:19528;chebi/CHEBI:17860;chebi/CHEBI:58298;chebi/CHEBI:1057;kegg.compound/C01286;metanetx.chemical/MNXM90136;seed.compound/cpd00945	C6H8O9P		c	m1660	M_2dh3dgal6p_c	-3	
	Nitric oxide[e]	Nitric oxide		bigg.metabolite/no;biocyc/META:NITRIC-OXIDE;chebi/CHEBI:16480;chebi/CHEBI:25546;chebi/CHEBI:14657;chebi/CHEBI:44452;chebi/CHEBI:7583;hmdb/HMDB03378;kegg.compound/C00533;kegg.drug/D00074;metanetx.chemical/MNXM228	NO		e	m1661	M_no_e	0	
	P1,P4-Bis(5'-adenosyl) tetraphosphate[c]	P1,P4-Bis(5'-adenosyl) tetraphosphate		bigg.metabolite/ap4a;biocyc/META:ADENOSYL-P4;chebi/CHEBI:58141;chebi/CHEBI:7875;chebi/CHEBI:12729;chebi/CHEBI:21998;chebi/CHEBI:17422;chebi/CHEBI:12726;hmdb/HMDB01211;hmdb/HMDB06502;kegg.compound/C01260;metanetx.chemical/MNXM1089;sabiork/1707;seed.compound/cpd00924	C20H24N10O19P4		c	m1662	M_ap4a_c	-4	
	L-Leucine[c]	L-Leucine		bigg.metabolite/leu__L;biocyc/META:LEU;chebi/CHEBI:32620;chebi/CHEBI:25017;chebi/CHEBI:43695;chebi/CHEBI:21348;chebi/CHEBI:13131;chebi/CHEBI:43733;chebi/CHEBI:43646;chebi/CHEBI:43814;chebi/CHEBI:6260;chebi/CHEBI:32628;chebi/CHEBI:32627;chebi/CHEBI:10866;chebi/CHEBI:57427;chebi/CHEBI:32619;chebi/CHEBI:15603;hmdb/HMDB00687;hmdb/HMDB62203;kegg.compound/C16439;kegg.compound/C00123;kegg.drug/D00030;lipidmaps/LMFA01100048;metanetx.chemical/MNXM140;reactome.compound/29588;reactome.compound/113580;reactome.compound/351964;sabiork/21059;sabiork/69;seed.compound/cpd00107;seed.compound/cpd15143	C6H13NO2		c	m1663	M_leu__L_c	0	
	(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate[c]	(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate		bigg.metabolite/25aics;biocyc/META:P-RIBOSYL-4-SUCCCARB-AMINOIMIDAZOLE;chebi/CHEBI:78110;chebi/CHEBI:18319;chebi/CHEBI:58443;chebi/CHEBI:11028;chebi/CHEBI:18965;chebi/CHEBI:572;hmdb/HMDB00797;hmdb/HMDB06274;kegg.compound/C04823;metanetx.chemical/MNXM607;reactome.compound/111399;sabiork/1893;seed.compound/cpd19032	C13H15N4O12P		c	m1664	M_25aics_c	-4	
